,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
Postcentral_L,0.6825943612101779,0.5531357082285183,0.23881762539711548,0.2630244506884943,0.18486858305226245,0.19079245061110925,0.3118427790210944,0.25557504050286384,0.15390671876289083,0.24888755012987662,0.19930633152175656,0.3266310318381271,0.2869167930539665,0.28204684173807587,0.3496227110330362,0.42016408264223337,0.44384983608622125,0.28400074757246246,0.5138068126941682,0.2993597292670972,0.17799501329100098,0.008980292927147832,0.1430247527968,0.2606725996383482,0.25309641883875444,0.2265985134624923,0.24092845208152058,0.055766911594520296,0.24177422078369182,0.2433253503485984,0.22169372961697234,0.17539340341340748,0.4182682319707639,0.40473386338956663,0.3088256689329846,0.1801070689367237,0.25527525787473854,0.24048442575302498,0.16916256137557442,0.40213551962285404,0.3117056261825276,0.39492700409689413,0.4359780317946877,0.38249594326696346,0.21588908528006012,0.352998044726818,0.4624152029044624,0.49181305551024496,0.32897975359283543,0.38648762608593057,0.3433994790665568,0.4193567565369963,0.28720081862688807,0.4921883731192345,0.3441362865754088,0.5130192538908397,1.0,0.7015581144608422,0.528738033566658,0.46529665016540167,0.4603714258654343,0.2833737897284377,0.2527473533411686,0.33993400642094995,0.06475905236496364,0.2424967087736086,0.45652851704728054,0.3275991020169684,0.551689835217271,0.6324397980530136,0.3904643306744298,0.35631807382739794,0.481488259142133,0.582896363670031,0.2500500388420714,0.29278576683269225,0.3959005891106308,0.547385424280525,0.4008500969253937,0.19869507486039809,0.2907549760207338,0.653931865154932,0.24169860997359519,0.46576536700067234,0.2784171481261732,0.5125960479240297,0.20382102366377752,0.31603431055440195,0.3080440031344706,0.5442182733471121
Postcentral_R,0.655876320393511,0.786751562838371,0.44546867377837995,0.5764786348367247,0.10803108268974346,0.42008006634799705,0.536805495858971,0.5494205135646991,0.11599484334332984,0.3619833258451296,0.5872450365486814,0.650458615637384,0.6361075168531831,0.6038812417834795,0.5246304097792931,0.4737801607032666,0.6744332275022416,0.4606111955806941,0.5944179605334313,0.6327925402638247,-0.24926347487665812,-0.36536165490224737,0.2612119994514882,0.5022944975791332,0.03394585828049062,0.4232529100249564,-0.024636521782023565,-0.2233870719394633,0.5773924615542309,0.3217208610448541,0.25710983087329764,0.4318721677840796,0.5237589938093584,0.6107054002966495,0.27489063753553333,0.35663237623181016,0.5284496571470328,0.4726059020223314,0.40189225816220886,0.37302699537943546,0.5338447552950352,0.46283925132250103,0.5946030247503475,0.5560927474313483,0.5130766496359932,0.6180678033670884,0.7047753280154241,0.6222309041121371,0.6357025033531997,0.6185178617856889,0.6584962353425048,0.6231370339336393,0.5942028265745024,0.5501825078271024,0.6207307882973374,0.5999559675779003,0.7015581144608422,1.0,0.4704672502196715,0.6532076120583582,0.5709403764633654,0.6184576748442719,0.5137134713179572,0.6757731153488745,0.27539520224922154,0.4961433445902243,0.5152836534412304,0.5232540670876469,0.5435160128416431,0.6082990239352132,0.4719628393061226,0.4772778126284792,0.6241992971036238,0.6337349719650358,0.41455614313208916,0.3621784133247683,0.654059873293768,0.5971652889583272,0.5156292567455416,0.16295621648972805,0.6476554932325236,0.6613775862480156,0.6013061623718279,0.49898275463649333,0.5787683482987854,0.560143219600761,0.49339370498172364,0.189754080125782,0.6177526347550781,0.584554313884971
Parietal_Sup_L,0.5690355553379891,0.22151989234736907,0.22703103521539864,0.17715804690753467,0.1965819269645103,0.052958387815915685,0.19765340657325647,0.13246593177003,0.05225526432042128,0.12968364167420438,0.17000181830168704,0.25346527724703866,0.273386307196813,0.2815099887055492,0.16398282270071204,0.25065271372447606,0.15612336685694184,-0.096339352512125,0.19950909133787842,0.03938271485496322,0.1381062666342508,0.07378418726070429,0.06071167112579024,0.1257921193122437,0.05006512576200058,-0.019887853508395215,0.2249231104244753,0.12368749973698015,-0.01135179554424261,-0.07982104246014335,-0.06908334773940951,-0.10490563477845238,0.17969778003266748,0.11574519054725846,0.13074479823853638,-0.008949541532453923,0.10103740715691181,-0.010396952464966648,0.01789089007056173,0.37604177218373125,0.18043050582036357,0.2937300150641631,0.24935155351621693,0.1428062532971659,0.10177479759224625,0.2344021012644541,0.39972113109571145,0.378407450746623,0.3840605558160645,0.3968879536187863,0.4207810796343794,0.5290671585118933,0.22330985912497212,0.5060148520007209,0.3623494424454046,0.5904020201449913,0.528738033566658,0.4704672502196715,1.0,0.7108063003682372,0.5750362774601202,0.1261204737846123,0.3351738280155211,0.2562635348114372,0.10986567146597462,0.11162047284343662,0.5292713406668191,0.2885696547922128,0.39823257871353557,0.47923012457063174,0.260379559935177,0.2138301604278218,0.25041807639164093,0.2806557794449805,0.13436587730994048,0.17377976291484698,0.2214330014184837,0.34011108213770297,0.07101284604329755,-0.16164608059033625,0.14121532809695048,0.2993847602731572,0.06001312839276961,0.26590963060260475,0.21783985615731252,0.5283070144978254,0.04806076773959959,0.3195078658827863,0.24306475590215398,0.6033077153373617
Parietal_Sup_R,0.5676913219672373,0.544843023955379,0.5408350401271366,0.5871697164829699,0.27179349591445634,0.40484047034684145,0.5437608529956511,0.5386316582439206,0.25476853695942964,0.4125588944759051,0.45993846112584175,0.5204180729448572,0.5747488484253279,0.53758160016085,0.38939082069554354,0.3232002560468502,0.33325259650298905,0.0008391313348701183,0.44728402730251965,0.42072925468121325,-0.21619844230790944,-0.29506581676250365,0.36872696225152635,0.5220913489299419,-0.0005440877342746367,0.3266841614862735,0.07333877531652326,-0.1438943533146109,0.3048905761035964,-0.050898924766981025,0.04212213236188396,0.24825045947502408,0.3774885967551575,0.4278717260522661,0.39424143877017087,0.46597233484534767,0.4798155888540211,0.36470308509202043,0.35135572563807027,0.4181189536658479,0.4611400104703341,0.4319744276312492,0.48032530215831926,0.35029621100607106,0.43796231415237524,0.5841850304195947,0.5728278871582904,0.5364870498803357,0.682828976235613,0.70310944371068,0.6645736927197241,0.7487825882552519,0.5155640125685925,0.5654845041201744,0.590137808644219,0.6464424272982892,0.46529665016540167,0.6532076120583582,0.7108063003682372,1.0,0.5899011868791888,0.5323648896881442,0.342049319021753,0.404690492319195,0.3916368157530846,0.607096694703107,0.7263154016618376,0.6794461423150682,0.5514421391916512,0.6170242386614944,0.41247397040010697,0.4583908912981121,0.4201303366896994,0.3893708905926117,0.30129121131887987,0.25564593646249595,0.4950471120196495,0.4812991784338646,0.20980446659262597,-0.17987243308799009,0.40925864653769667,0.40796724526035205,0.4463427548722378,0.40413103613881785,0.5098678527044473,0.5804772215745098,0.42121365112215414,0.3096423322381621,0.539414141825729,0.707129746116636
Parietal_Inf_L,0.6404378850024767,0.5140003269358397,0.629902928920263,0.48945720278288035,0.3748565618824945,0.326179662758478,0.6594580303961585,0.4677486545110468,0.4280275500204555,0.34103954887166316,0.5919648319865249,0.4582453062446001,0.6619417382543514,0.4680306441909465,0.5725220830521838,0.29178506118344055,0.33145822482752046,0.09376419249364525,0.4666407634615719,0.3966021549500048,-0.12114281182310503,-0.15712354602156203,0.5600189627203344,0.45563393673959524,0.19520606250487782,0.355411408907459,0.14038432538866022,-0.0971538598288541,0.37708759882083465,0.00370140014562544,0.26998243237505215,0.3348621045856568,0.5800535088712547,0.4761784789352817,0.43938730523722325,0.35586573967510654,0.3903309193348195,0.22194963141343868,0.26390600570892647,0.251374625273956,0.4166708299183902,0.3543550588004768,0.41675765631031675,0.3360117865462316,0.45509911596298064,0.4371597160087474,0.5377659478476591,0.40815915942752967,0.46152838881178115,0.4393507116397423,0.5588953771886671,0.4746756112666626,0.4657621298708999,0.44742077703418864,0.492394097704895,0.4801262617890273,0.4603714258654343,0.5709403764633654,0.5750362774601202,0.5899011868791888,1.0,0.5500417917115781,0.5185007967983173,0.45985523571428283,0.629813889398298,0.5399314861647893,0.6879894974298816,0.5696957016680515,0.47549895179051743,0.40401285193633124,0.500163530845469,0.43710771451927166,0.49187585296063446,0.39354899645428015,0.3074425821620941,0.29853679223758456,0.4746798877184403,0.46797026494316957,0.27383001825345876,-0.12457998279848817,0.4259205235870551,0.36915133336512085,0.4164788121953787,0.25697615126509893,0.5940805616098014,0.46814730610083677,0.4197297878190203,0.1608640894642842,0.5914664586479252,0.6163415258109776
Parietal_Inf_R,0.42920560582351736,0.7307193377085446,0.629093343012306,0.812401910719465,0.2079979524316134,0.6017109093135096,0.7592794953947954,0.8351427334505828,0.4289398136430089,0.5595255530583019,0.7063698880635987,0.7042915619237949,0.7317726131976959,0.6604208612084983,0.6474137981853691,0.352188411337575,0.45721843567981657,0.2611484057371379,0.5978598857990837,0.720448191643177,-0.43195154198022156,-0.42674806364695517,0.6487963171517643,0.7531959823382695,0.0261392859600379,0.5903514233676302,-0.1524361028481796,-0.36840359635946635,0.7078458738093875,0.18923397184158525,0.4644814776006744,0.7641299771895216,0.6613239849714198,0.7763518147776698,0.5264833545429047,0.6729626986675225,0.5643244327561506,0.41186901739325504,0.43258389049720547,0.09882153278895851,0.46380402570858237,0.2611357436394456,0.5557599368621357,0.4758873393967937,0.6472470385762202,0.678718478012273,0.537276005254462,0.4598007867940943,0.6449968226292846,0.570128040749812,0.5799621393221234,0.44779737159011884,0.626304074003424,0.3077092193580673,0.5434556107673055,0.3175821872957471,0.2833737897284377,0.6184576748442719,0.1261204737846123,0.5323648896881441,0.5500417917115781,1.0,0.3817153821156971,0.6441607016538332,0.453769300510935,0.7542371062298269,0.5128927756002686,0.6837952376389741,0.3592759085047023,0.36795983417093275,0.557445228422836,0.6239283907190736,0.6166871205660392,0.5308227660787647,0.5423481277755298,0.406077220984055,0.6664872144648005,0.5541981669601851,0.3529239937221145,0.010849008117009187,0.5943257260039269,0.39675530058477354,0.6392770697819995,0.1695643959305026,0.6295754077518572,0.2776076719131583,0.6180741484729071,0.048212346536413604,0.6539275609046389,0.4163031655444829
SupraMarginal_L,0.5031634569626641,0.4207942954891894,0.46553388399110807,0.44987812733605265,0.21187264903974304,0.3816285361420959,0.3671876440974368,0.337702944575621,0.05025039244784964,0.07286189481270808,0.7082492917781582,0.6078110505587233,0.6561932726410477,0.5103844121804673,0.5038516068999973,0.29137296658100725,0.6264004855172802,0.3836000184767995,0.3663841216819876,0.5271588986435072,-0.23422885870890514,-0.34646005435614236,0.20403243554139167,0.4296695497730946,-0.11865043574442344,0.16433425776254568,-0.0858643416370396,-0.36380861975616785,0.6230633706173959,0.27417853608633214,0.2044030525579051,0.3449253444812591,0.35982235948911917,0.3733437899734966,0.03022624413943589,0.19923613343089921,0.4661598975028757,0.35550155822147494,0.3288654771912939,0.07309234633538857,0.471725996175934,0.40119116086299383,0.2507987968955236,0.23078886528995224,0.37467569785204075,0.3901736491719559,0.476069311225714,0.30966690838255434,0.4834824030871583,0.3257455465415118,0.5973232269077766,0.4309106505868381,0.5427661011235718,0.4109379437399477,0.5827884297947524,0.48284519958827604,0.2527473533411686,0.5137134713179572,0.3351738280155211,0.342049319021753,0.5185007967983173,0.3817153821156971,1.0,0.7296399363724382,0.3521196727244207,0.25797957252616593,0.3948409066260521,0.4074782256511095,0.2099104426019973,0.12838326276798223,0.24326674290818337,0.21654979960217496,0.4264847458151777,0.24645046790867048,0.2670136203560642,0.18457191811816182,0.5577650474369927,0.41675150908269476,0.3384008296656812,0.0010670719483009386,0.7431086392373661,0.4469953077188162,0.5838200442987372,0.40417269234495545,0.6429568442650611,0.4203603140965978,0.44415547046792414,0.055333295062084946,0.608469739658724,0.39666895970160876
SupraMarginal_R,0.43195443951910084,0.5892244515083307,0.4010988413501712,0.5924117046788065,0.10171289245497296,0.40682381122847017,0.4613508052981941,0.601539948400238,0.08378780026635929,0.30388964056707474,0.6456620751529341,0.7682228268742091,0.6285168906216915,0.6877550717636175,0.5500266897345923,0.4959131210569705,0.6864031027655336,0.5568423497768009,0.5308953174596276,0.667580262377831,-0.26047341541191726,-0.29384110043273226,0.28308826320285563,0.521835173705348,-0.04354128157815269,0.32643917839085307,-0.14844853914440542,-0.3013040527715618,0.7171388980800519,0.5266333481072566,0.46058263440876457,0.6166108041469143,0.5791209645825804,0.6798136811141483,0.09822508034093792,0.28496263571981467,0.4016156667685,0.3409661610595017,0.27279014307651117,0.06490475575376811,0.39195898446674526,0.329584505525206,0.3952472095793504,0.401594755247164,0.5104001584648867,0.520549377969914,0.5106308481239268,0.42587167053889813,0.5353647166477723,0.4207958166678632,0.5321623442434713,0.42567373324470775,0.5051450988493333,0.3594649844842079,0.49928888560375806,0.4057700156584533,0.33993400642095,0.6757731153488745,0.2562635348114372,0.404690492319195,0.4598552357142829,0.6441607016538332,0.7296399363724382,1.0,0.23314511536657087,0.3796879923460359,0.3951119978853751,0.4480762079159445,0.2514591432632992,0.2920175565701475,0.384728058592272,0.43763551929331596,0.5637717580325572,0.48911124819945295,0.3596257062612437,0.33331582983268393,0.5771297984868171,0.47235977871518836,0.40761696637413924,0.2270712326597488,0.731801803529612,0.5356244854158961,0.545741715560542,0.31538578424018787,0.5481821570400807,0.41372444733920777,0.39284929741639213,0.02614246961908308,0.5246038104807549,0.3820050631356149
Angular_L,0.27727162342400447,0.3619604526591892,0.7200654072885461,0.47373209186159515,0.23258776635685663,0.34412178982125663,0.6507469343551221,0.41082066455975463,0.3674967846976306,0.19640711534516386,0.5398098340799882,0.27208700926305573,0.5750691547009716,0.3133528770398899,0.47336069901913436,0.07159600853293113,0.265674977160256,0.02877293725915426,0.30573645925042486,0.40585698020193606,-0.3828840273772509,-0.37870506677268245,0.6215826994313224,0.49849833653961767,0.22497835514229028,0.5175209932755785,-0.06154295512018959,-0.28223237814089286,0.3714779045080234,-0.06808119733078327,0.23016737452978184,0.34275111742727876,0.46520927669318934,0.3850587757041393,0.40718006148345415,0.45441496819731503,0.5529210032373907,0.40849238577736224,0.47010897058077306,0.1766605377756809,0.4657433177139804,0.31533120828806005,0.26977138749897406,0.26561464682741176,0.48305783296983457,0.3736272332385405,0.394541209926774,0.2381120949613949,0.32832005593965446,0.33005917486830905,0.5260701600477938,0.38792124354033686,0.45044379265976664,0.2462795020078058,0.4188527121028189,0.26716123642345563,0.06475905236496364,0.27539520224922154,0.10986567146597463,0.39163681575308457,0.629813889398298,0.453769300510935,0.3521196727244207,0.23314511536657087,1.0,0.7223709732434085,0.6128661855820503,0.6147756701311996,0.37822457276646354,0.20791892840139872,0.35444180259905766,0.30806963789254505,0.3203112492977033,0.12441517340300869,0.18754772101803013,0.20564793657312905,0.3991874519634684,0.24400334513959565,0.24470655583074769,-0.1372749311638499,0.4539345121486529,0.19173246328297244,0.5522610019294879,0.29120861605946635,0.6580606659783719,0.34402866037808,0.49933557657470756,0.07551795857546668,0.5901756897003424,0.3789363651283971
Angular_R,0.3894352139846824,0.652139426052625,0.7079373981619385,0.7329840589030068,0.2664984480752148,0.5545871076520834,0.7565172102320333,0.7090380867500894,0.4915861882283773,0.519341868240288,0.590719891746397,0.5229893779549805,0.6754789916872668,0.5455729924309918,0.5997868698132288,0.2536284790018744,0.3674216309925326,0.10464088061128532,0.5144122507901412,0.6151079686665195,-0.42645483931021994,-0.4318340084255169,0.6714870047565847,0.7262702053065493,0.1332397083774005,0.6387947160797168,-0.05194758581142325,-0.3117206379952344,0.521990795981269,0.011851166008391346,0.30324436916426284,0.5697616484509199,0.5988926199977748,0.6458674411370025,0.5471315050432988,0.692557825992837,0.6141635549349695,0.4986095160350384,0.5459022948367372,0.27729147111286095,0.5345505306076205,0.3680875618266361,0.5186442462300824,0.46507780715520236,0.6602878125834692,0.6536913317023653,0.5080963265025643,0.4496147069325415,0.5963412480270618,0.6278019726322096,0.6282347353618621,0.5787636896440589,0.5909124556107938,0.3761165767257834,0.5407048407388512,0.3715179516733562,0.2424967087736086,0.4961433445902243,0.11162047284343662,0.607096694703107,0.5399314861647893,0.7542371062298269,0.25797957252616593,0.3796879923460359,0.7223709732434085,1.0,0.6973437802123291,0.8092180001802548,0.49543370606237097,0.43711470596306373,0.5090531378828922,0.5613039091718945,0.5242656760302447,0.3744509885712781,0.37244680215174175,0.29918369343565837,0.5515413055319521,0.45184181387943617,0.36928396267850366,-0.04117003087261691,0.525597949429375,0.3819584264372016,0.6536572470724112,0.3415905479563148,0.6878358706565285,0.43918314163761674,0.6749724994430464,0.2111781871341931,0.6687817029894421,0.489096906718319
Precuneus_L,0.6585081269791908,0.5729049172081195,0.7041363926166391,0.633100370263469,0.28971588104025,0.449552754362865,0.7034711350954689,0.5619592401118733,0.3798980001896861,0.33839440919949415,0.5015378470153441,0.5145965127627509,0.6179126165745636,0.48162912365633487,0.47254307203536017,0.24023357481006724,0.31171742557382726,-0.04007876580761877,0.5707740929557581,0.47983123868529676,-0.23405082220202308,-0.26277070612535663,0.5050688559416009,0.6063299841241537,0.07523298303083806,0.37765514878597917,0.04047192927649654,-0.24690747383508113,0.36593451495913326,-0.06585115431274732,0.21133843093278473,0.34493963388286936,0.5797275900841499,0.5319928825587764,0.5771809504897905,0.5837150201746106,0.47365884288590004,0.30337029004814303,0.3513395247575141,0.3048858459242842,0.38225992308847934,0.3141027286784042,0.5049874347330396,0.3802499351341242,0.5991952082306244,0.665080931233007,0.5663495994559773,0.5285870278204073,0.6430699353873434,0.6478238425471099,0.670024869561168,0.6825895888970739,0.5526213261471845,0.5655912271043304,0.5928658133152916,0.6147265367302819,0.45652851704728054,0.5152836534412304,0.5292713406668191,0.7263154016618376,0.6879894974298815,0.5128927756002686,0.3948409066260521,0.3951119978853751,0.6128661855820503,0.697343780212329,1.0,0.8616096000522142,0.598589498597158,0.5735582290213662,0.5129806425350742,0.5147745868041456,0.4598545369562211,0.3606099429965363,0.3342143487745104,0.32280253184312585,0.526505697707624,0.5560217372860462,0.2390284113380047,-0.16102253182418452,0.4459331377419189,0.46583441974746337,0.4628895099797562,0.4156869210046704,0.6540470565202893,0.6178087249816328,0.48365102998765336,0.34417361876813957,0.5950168194651931,0.6832753351645224
Precuneus_R,0.5825649809593296,0.6871879100033682,0.7638827681387302,0.7967504583329,0.3183427245990354,0.6420670243499089,0.7586691279539048,0.7209826973071568,0.41173377762674823,0.40606146146021765,0.6438357105702982,0.6203304715001587,0.7275371251027324,0.5677656767423089,0.5549140064780678,0.2145136540872696,0.37831044147369297,0.030138321454410723,0.6133473072716799,0.6468580211071058,-0.39836686709121677,-0.45428373484070994,0.5846326233044363,0.7741671530827382,-0.024747852981548975,0.525552359648488,-0.06940397187769257,-0.4356021380580837,0.5419873572945518,-0.03960955632635864,0.2301446690259494,0.5090254577952048,0.5840978670679262,0.6352592742082843,0.6041845629520833,0.7683008467569261,0.6489662007263025,0.4649082744534605,0.5295001567052547,0.26231575153722325,0.5157039125529154,0.35754917970663114,0.5798842975990727,0.4568371619559177,0.7040896106402486,0.802819972107116,0.6184782482432906,0.5658551929100321,0.7564556365096354,0.7211394244683961,0.7390044960974365,0.6736051406658478,0.6926978192718529,0.5090626679563099,0.7060893651691785,0.5830507672639283,0.3275991020169684,0.5232540670876468,0.28856965479221275,0.6794461423150682,0.5696957016680514,0.6837952376389742,0.4074782256511095,0.4480762079159445,0.6147756701311996,0.8092180001802548,0.8616096000522143,1.0,0.5085783563217496,0.473415133589915,0.5206381912228388,0.5636340876699425,0.511403184653505,0.3971106850580854,0.4396807139805029,0.3279187488761552,0.6582706560619893,0.6080960642197052,0.26868770166743244,-0.16449024631297507,0.5884609772345232,0.45688674857076533,0.649546710267866,0.41933693260737925,0.7578283114267431,0.5213916905978966,0.6632396635233164,0.2902332191469757,0.7304170251736646,0.6221517304152461
Paracentral_Lobule_L,0.622058232846694,0.6287961837775794,0.5116754971603786,0.4658518326967508,0.20373656060556702,0.28472433772624944,0.5068002225930601,0.43696193950567874,0.19986804607338057,0.3406228498405496,0.3245469112184987,0.45126601421079526,0.4648777614959899,0.42453550669002865,0.4255984239919444,0.4046786515226517,0.36422216195920804,0.10000483814436709,0.5750722128128742,0.4532563157849657,-0.08078723193153871,-0.22429383563086705,0.3675883412095098,0.4904527130368042,0.23529501954644838,0.3054108009461035,0.046695173825465806,-0.14835181653844667,0.2652635910607364,0.06156053110552051,0.09341361871946093,0.1764540119757408,0.4113886296643946,0.4470513519060915,0.40841905710302323,0.40105698129389966,0.4753184955174842,0.4180910980188036,0.35209232990282097,0.30797647590495475,0.3905762046624893,0.3511439955085494,0.47835125279358204,0.42873649190644014,0.361672973599496,0.44476289801268576,0.535128557187467,0.5100291010268164,0.44689824289610763,0.4650014552897886,0.5264359195941493,0.5738863672884577,0.4794744482069965,0.6083410356701738,0.4719639084897177,0.5400327162509126,0.551689835217271,0.5435160128416431,0.39823257871353557,0.5514421391916512,0.47549895179051743,0.35927590850470237,0.2099104426019973,0.2514591432632992,0.37822457276646354,0.49543370606237097,0.5985894985971579,0.5085783563217496,1.0,0.725372499804084,0.4390902547955353,0.4132162852368864,0.3263448639049873,0.3351916923069226,0.11546055791454869,0.230928902991266,0.36974480833116696,0.4914819414255877,0.370136391003859,0.009262358822047826,0.3752022593553437,0.5191060189579074,0.45394334634020495,0.5249390159979582,0.48780985382346226,0.6066918996664619,0.361520895848952,0.1411574418612737,0.4716856063825595,0.5964499616160385
Paracentral_Lobule_R,0.5915261087047301,0.6079109158176486,0.3822631204126185,0.42599148893758904,0.09230305537367309,0.2162524258436389,0.4310769765468677,0.4525232495551505,0.20452650549680468,0.37305070004622115,0.22942569890078146,0.4333067698680162,0.3780896170152488,0.4466554009319626,0.3937802186472743,0.39372564159615386,0.3912299408900868,0.20282800313304275,0.5841466772847169,0.35715026197355365,-0.01160557151174886,-0.18972660623562357,0.2960401944573656,0.3940816979677883,0.265490459618825,0.2976798066423759,-0.0056739374305372365,-0.0709041033407609,0.2698758987699861,0.20465206910794306,0.19631165903399697,0.23250258528895784,0.4919359070508343,0.4691262736499064,0.36310001082431487,0.3416670339903623,0.3279674895564902,0.29540854646451475,0.2948059905603075,0.314414172876747,0.25092242311265706,0.24243957453000983,0.5200729056400523,0.4681538316509218,0.39699393138993605,0.48154768650352214,0.4729835415110168,0.47852179670222394,0.4560527825317777,0.5035015183167613,0.44122832995331107,0.5564528027860723,0.373006658127308,0.45064971062528325,0.33543303487186266,0.4414769829418006,0.6324397980530136,0.6082990239352132,0.47923012457063174,0.6170242386614944,0.40401285193633124,0.36795983417093275,0.12838326276798223,0.2920175565701475,0.20791892840139872,0.4371147059630637,0.5735582290213662,0.473415133589915,0.725372499804084,1.0,0.3969570351478327,0.4288032331269395,0.33479164449301385,0.40112094883847166,0.10403519936798862,0.17777212684069912,0.3226265708536081,0.4281266889863764,0.36555326135942184,0.11867780477135922,0.2985883419057299,0.5258275741471901,0.3281267239399923,0.44375435483618664,0.36124503249351175,0.5567925012022094,0.25741717897806426,0.2308242575450181,0.34390732397277957,0.5292148750675082
Caudate_L,0.5841905684296342,0.5752586765757782,0.5437242519429012,0.5246676953038657,0.28885840403398927,0.39111683292831917,0.5693197951159138,0.4991283142806833,0.39638813080317425,0.3619497336538257,0.4658641415547576,0.509770181333718,0.5235440316306386,0.46806083858461905,0.5713364139823637,0.38414405235658355,0.32212683204475007,0.17546788670984714,0.5926766423379659,0.5269047430281246,-0.09626469916365016,-0.18994407576556369,0.5516664584346859,0.5700511276017403,0.23421248014178198,0.41118961357953465,0.08558539094863181,-0.19353643713040747,0.4371888402434394,0.09203069787076303,0.3546981907623016,0.4419238045375736,0.541411387736014,0.591563754951107,0.5164323808508564,0.5206646984478969,0.4220064294450656,0.25479722928837434,0.3718889291726331,0.13036300532658213,0.39844418524612907,0.3375661398165717,0.5717307518311616,0.49229258689407873,0.505315200090972,0.5389603451921144,0.5289083545759973,0.5169053541604031,0.48087491984957387,0.43025195583419656,0.49560329735504033,0.3785503012963287,0.49242497336354657,0.3107520429860538,0.4470306357707902,0.38509594158602756,0.39046433067442976,0.4719628393061226,0.260379559935177,0.41247397040010697,0.500163530845469,0.557445228422836,0.24326674290818337,0.384728058592272,0.35444180259905766,0.5090531378828922,0.5129806425350742,0.5206381912228389,0.4390902547955353,0.3969570351478327,1.0,0.8026430953949566,0.6239131267728274,0.5433301556581426,0.43058283219316495,0.38084003186738324,0.5846063131427691,0.6590709090431671,0.2905584659466163,0.027670514154109427,0.38121764021354715,0.4186569762321284,0.4609091939272373,0.30259081274362554,0.5427100859745048,0.38533661655938506,0.4611019934133437,0.11005982088826786,0.5210388396323822,0.4985161822803143
Caudate_R,0.535182858435211,0.6134874598844053,0.5284722336678466,0.594826336705368,0.26836893069145573,0.4398909764252493,0.6072252193115765,0.5966946152681817,0.42848984846667093,0.482933239203046,0.4713764832020065,0.5791969197011606,0.5407413647753961,0.5280127013307282,0.539698989712748,0.42626493739205806,0.3047668867985283,0.16763059966138721,0.6051778325124817,0.5365006531098975,-0.19928569844788083,-0.18511335481128885,0.5402074828429877,0.6008030793985168,0.12709164807600196,0.3691531196455179,0.05290428624507895,-0.17175462686099674,0.43390880392064046,0.0933597861658836,0.35038423409867664,0.48377901309702126,0.5401165389808616,0.6224745848447057,0.5010027611359057,0.5669486862675149,0.3780392357393857,0.25457623089854203,0.2799707222163078,0.09318979628119743,0.32423911385905885,0.2645436395074826,0.5826539023518256,0.4968360800430929,0.5800712775047946,0.5894588194000863,0.4935858439037478,0.5158802031121509,0.5202926711592075,0.47879685322831245,0.4500246857940879,0.40437268805134535,0.4520185385899022,0.3166451956153932,0.4178798611373702,0.3529414886913577,0.356318073827398,0.4772778126284792,0.2138301604278218,0.4583908912981121,0.4371077145192716,0.6239283907190735,0.21654979960217496,0.43763551929331596,0.30806963789254505,0.5613039091718945,0.5147745868041456,0.5636340876699424,0.4132162852368864,0.4288032331269395,0.8026430953949566,1.0,0.5398169806870718,0.5212981847645969,0.43751579796878176,0.41651906682228496,0.5266063186559929,0.5754592686190497,0.2477670222453617,0.06432407905629478,0.37318125992938433,0.4016205099671397,0.4227078304101068,0.2179325735905132,0.48320979875955405,0.38427645500428487,0.45099209556904574,0.07761938767976354,0.46022872503219125,0.4954120644885519
